id	parent	user	user_role	time	last_time	text	reply_count	is_deleted	deleted_by	deleted_at	can_edit	can_moderate	can_delete	actions	target	replies	subscriptions	is_pinned	pinned_by	pinned_at	is_staff_replied	is_reported	attachments	thread	submission	edited_by	edited_at	epic_count	abuse_count	vote	translations
1147239	None	106817726	student	2019-08-26T21:22:14Z	2019-08-26T21:22:14Z	Молодцы, спасибо!	0	False	None	None	False	False	False	{'vote': True}	418229	[]	['31-31-1147239']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1147239	{}
1149224	None	377678	student	2019-08-28T11:58:14Z	2019-08-28T11:58:14Z	<p>два правильных ответа</p>	0	False	None	None	False	False	False	{'vote': True}	583225	[]	['31-31-1149224']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1149224	{}
1151901	None	74696276	student	2019-08-30T14:17:29Z	2019-09-10T16:01:34Z	Ссылка на статью не открывается, просто пустая страница с электронной почтой	2	False	None	None	False	False	False	{'vote': True}	520009	[1160110, 1166233]	['31-31-1151901']	False	None	None	True	False	[]	default	None	None	None	0	0	31-1151901	{}
1155522	None	77795020	student	2019-09-02T19:08:15Z	2019-09-02T19:08:15Z	<p>Внедрение электронного обучения в образовательном учреждении при Министерстве высшего и среднего образования, младший научный сотрудник по электронному обучению</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-1155522']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1155522	{}
1106218	None	106567464	student	2019-07-28T13:51:31Z	2019-07-28T13:51:31Z	Логическое изложение шага в своём исследовании, для самого себя укладка ступени;)	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-1106218']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1106218	{}
1106747	None	34966567	student	2019-07-28T20:42:50Z	2019-07-28T20:42:50Z	"<p>Московский государственный институт культуры, 1 курс<br>
<br>
""Образ библиотекаря в литературе""</p>"	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-1106747']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1106747	{}
1107763	None	34966567	student	2019-07-29T12:53:57Z	2019-07-29T12:53:57Z	<p>ищите с помощью @автор</p>	0	False	None	None	False	False	False	{'vote': True}	429382	[]	['31-31-1107763']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1107763	{}
1108324	1082076	17406227	teacher	2019-07-29T18:36:19Z	2019-07-29T18:36:19Z	<p><strong>@Алексей_Шурыгин</strong>, спасибо, поправили!</p>	0	False	None	None	False	False	False	{'vote': True}	375863	[]	['31-31-1082076']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1108324	{}
1108330	1081556	17406227	teacher	2019-07-29T18:38:12Z	2019-07-29T18:38:12Z	<p><strong>@Алексей_Проничев</strong>, очень хороший комментарий!</p>	0	False	None	None	False	False	False	{'vote': True}	583236	[]	['31-31-1081556']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1108330	{}
1113270	None	42454198	student	2019-08-01T10:03:07Z	2019-09-10T16:10:53Z	"<p>Текущий параграф называется ""Выводы, аннотация и ВВЕДНИЕ"" - хорошо бы поправить опечатку.</p>"	1	False	None	None	False	False	False	{'vote': True}	531056	[1166255]	['31-31-1113270']	False	None	None	True	False	[]	default	None	None	None	0	0	31-1113270	{}
1115547	None	42454198	student	2019-08-02T19:14:59Z	2019-09-10T16:09:40Z	"<p>Совершенно издевательское задание!<br>
Ответ удалось найти путём изрядного перебора, а всё из-за того, что авторы не удосужились проверить ВСЕ предлагаемые варианты.<br>
Прикрепляю данный график в чёрно-белом цвете. Вы правда уверены, что невозможно различить эти три оттенка серого?!<br>
Пожалуйста, измените ответ на правильный или сделайте другую картинку, где 3 цвета при переносе в ч/б становятся совсем одинаковыми.<br>
<img alt="""" src=""https://ucarecdn.com/c05b1364-aea0-4f6f-ab71-326f1beff7a9/""></p>"	1	False	None	None	False	False	False	{'vote': True}	583227	[1166252]	['31-31-1115547']	False	None	None	True	False	[]	default	None	42454198	2019-08-02T19:16:08.720Z	1	0	31-1115547	{}
1115561	None	42454198	student	2019-08-02T19:29:08Z	2019-08-02T19:29:08Z	"<p>В МГУ, насколько я знаю, у студентов есть возможность получить почту с доменом кафедры, на которой они учатся. Другой вопрос, что по моему опыту все преподаватели переписываются с адресов на yandex/gmail. Вероятно, по причинам, указанным в <a href=""https://stepik.org/lesson/104100/step/5?discussion=1081556&amp;unit=78666"" rel=""noopener noreferrer nofollow"">комментарии Алексея Проничева</a>. И спрашивается, зачем тогда нужна почта на университетском домене?</p>"	0	False	None	None	False	False	False	{'vote': True}	583236	[]	['31-31-1115561']	False	None	None	False	False	[]	default	None	42454198	2019-08-02T19:29:56.419Z	1	0	31-1115561	{}
1115675	None	42454198	student	2019-08-02T21:30:56Z	2019-08-02T21:30:56Z	"<p>Опечатка в слове ""скормные"".</p>"	0	False	None	None	False	False	False	{'vote': True}	626418	[]	['31-31-1115675']	False	None	None	False	False	[]	default	None	None	None	2	0	31-1115675	{}
1115940	None	47468578	student	2019-08-03T06:56:49Z	2019-08-09T04:39:34Z	<p>Статья за 2013 год расположена между статьями за 2014 и 2015...странный алгоритм там</p>	1	False	None	None	False	False	False	{'vote': True}	429382	[1125004]	['31-31-1115940']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1115940	{}
1115963	None	47468578	student	2019-08-03T07:32:20Z	2019-09-10T16:03:12Z	"<p>Опечатка в слове ""скормные"".</p>"	1	False	None	None	False	False	False	{'vote': True}	633917	[1166240]	['31-31-1115963']	False	None	None	True	False	[]	default	None	None	None	0	0	31-1115963	{}
1117396	None	52524257	student	2019-08-04T08:56:05Z	2019-08-04T08:56:05Z	<p>Если не можешь не писать </p>	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-1117396']	False	None	None	False	False	[]	default	None	None	None	0	0	31-1117396	{}
1118098	None	3089	student	2019-08-04T15:47:49Z	2019-08-04T15:47:49Z	"<p>Расшифровку видео добавил:</p>

<p>Научность каких либо результатов исследований, научность работы, и определение науки являются сложными понятиями.</p>

<p>В курсе предложена упрощенная модель <strong>научности</strong> статьи, которая поможет подготовить первую научную статью.</p>

<p>Предлагаемая модель необходима, чтобы писать статьи начального уровня по техническим специальностям, и основывается примерно поровну на философии науки 20 века и на личном опыте научных публикаций авторов курса.</p>

<p>Для того чтобы считать статью научной, необходимо, чтобы ее содержание соответствовало пяти критериям:</p>

<ul>
	<li>проблемная ориентированность</li>
	<li>критерий развития</li>
	<li>верифицируемость</li>
	<li>связь с работами других ученых</li>
	<li>критикуемость</li>
</ul>

<p>Самым важным критерием научности является <strong>проблемная ориентированность</strong>. Ваша работа (статья) должна быть связана с какой-то проблемой: технической, научной, научно технической или общечеловеческой.</p>

<p>Важно в статье был предмет и она была каким-то <strong>шагом в решении определенной проблемы</strong>. Если этого нет, то это можно назвать размышлениями на тему, но назвать это статье уже достаточно сложно. В статье начального уровня должно быть четкое позиционирование какой-то проблемы и, попытка если не решите ее, то как-то подкопаться к ее решению. Соответственно, отсюда вытекает критерий развития.</p>

<p><strong>Критерий развития</strong> - это какая-то явная или неявная польза от вашей статьи. Если есть какая-то проблема и по ней пишется научная статья, важно чтобы ваша статья как минимум продвинула научное знание. В любом случае, ваша статья должна обладать некоторой значимостью и приносить какую-то пользу научному сообществу, техническому сообществу или давать вообще какой-то глобальной эффект.</p>

<p><strong>Критикуемость</strong>. Для вашего текста, для вашей научной работы, для ваших результатов всегда должно оставаться пространство для конструктивной критики другими учеными. Переходя на терминологию программистов, серебряной пули не существует, если ваша работа выглядит как серебряная пуля, то это вызывает очень сильное желание читателей, рецензентов или редакторов вашу работу атаковать. Если вы изобрели какую-то свою теорию взаимодействия или свою теорию гравитации, которая абсолютно непротиворечива и к ней никак не подкопаться. Или если вы изобрели абсолютный алгоритм распознавания чего-либо, которой работает идеально, не потребляет памяти, работает за мгновенно, то подумайте, может быть, у него есть какие-то слабые стороны, недостатки которые оставляют вашим читателям пространство для критики. Отсюда следует связь с работами других ученых.</p>

<p><strong>Связь с работами других ученых</strong>. Наука развивается постепенно. Новый результат так или иначе всегда базируется на результатах ученых, которые были до вас. Например: если вы занимаетесь небесной механикой, вы так или иначе опираетесь на труды физиков, которые были до вас.</p>

<ul>
	<li>Птолемей: все небесные тела вращаются вокруг центра - Земли.</li>
	<li>Коперник: другое тело находится в центре - Солнце</li>
	<li>Кеплер - орбиты немножко другие. То есть, развитие науки поступательно и постепенно, и, если вы предлагаете какой-то новый результат, какие-то ваши исследования приносят новые знания, это должно быть связано с работами других ученых. Должно опираться на их плечи и быть привязано к существующему формализму или быть связано с существующими моделями и подходами, принятыми в данной науке. Поэтому, если вы предлагаете теорию гравитации, которая уникальна и абсолютно никак не связана с Ньютоном или Эйнштейном, то это повод задуматься над научности вашей работы.</li>
</ul>

<p><strong>Верифицируемость</strong>. Ваши результаты должны быть проверяемые и повторимы. Наука зиждется на доказательности. Например, никто не будет запускать в оборот лекарство без испытаний на животных. Когда это требование выполняется и как это понять? Например, если вы изобрели какой-нибудь хитрый вечный двигатель, но для его работы требуется какие-то совершенно не воспроизводимые на Земле условия, например, условиях первых секунд секунд после Большого взрыва или внутренности черных дыр. Должно быть, что он будет работать, но только вот в этих условиях, и никто не может проверить, никто не может даже попытаться как-то верифицировать ваши результаты. В этом очень слабое место вашей работы и в этом нарушается ее научность. Результаты ваших исследований должны быть сформулированы таким образом, чтобы другие ученые могли как минимум оценить или проверить ваши слова. В лучшем случае должна присутствовать процедура проверки или она должна быть очевидна из того что вы предлагаете.</p>"	0	False	None	None	False	False	False	{'vote': True}	420779	[]	['31-31-1118098']	True	17406227	2019-09-10T15:59:10.392Z	False	False	[]	default	None	None	None	4	0	31-1118098	{}
